"number_invariant_sites","number_invariant_sites_excluding_ambiguous","max_gc","max_gc_excluding_ambiguous","max_invariant_block_length","max_invariant_block_length_excluding_ambiguous","max_pairwise_difference","max_pairwise_difference_excluding_ambiguous","max_variable_block_length","max_variable_block_length_excluding_ambiguous","min_gc","min_gc_excluding_ambiguous","min_pairwise_difference","min_pairwise_difference_excluding_ambiguous","number_invariable_block","number_invariable_block_excluding_ambiguous","mean_gc","mean_gc_excluding_ambiguous","mean_gc_1","mean_gc_1_excluding_ambiguous","mean_gc_2","mean_gc_2_excluding_ambiguous","mean_gc_3","mean_gc_3_excluding_ambiguous","var_gc","var_gc_excluding_ambiguous","var_gc_1","var_gc_1_excluding_ambiguous","var_gc_2","var_gc_2_excluding_ambiguous","var_gc_3","var_gc_3_excluding_ambiguous","theta","tajima_d","tajima_pi","segregating_sites"
0,0,0,0,0,0,102,161,162,162,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.335398,0.315816
0,0,0,0,0,0,98,162,162,162,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.225802,0.3096327
0,0,0,0,0,0,101,161,162,162,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.342077,0.3161928
0,0,0,0,0,0,97,161,162,162,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.258575,0.3114817
0,0,0,0,0,0,99,162,162,162,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.167691,0.3063541
0,0,0,0,0,0,95,161,162,162,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.917395,0.2922327
0,0,0,0,0,0,101,160,162,162,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.956303,0.2944278
0,0,0,0,0,0,100,160,162,162,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.117067,0.3034979
0,0,0,0,0,0,99,161,162,162,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.135527,0.3045395
0,0,0,0,0,0,104,161,162,162,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.999559,0.2968683
0,0,0,0,0,0,100,162,162,162,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.249033,0.3109433
0,0,0,0,0,0,98,161,162,162,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.225179,0.3095975
0,0,0,0,0,0,93,161,162,162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.167399,0.3063376
0,0,0,0,0,0,99,161,162,162,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.415482,0.3203342
0,0,0,0,0,0,100,161,162,162,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.393894,0.3191162
0,0,0,0,0,0,101,161,162,162,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.15094,0.305409
0,0,0,0,0,0,106,161,162,162,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.178769,0.3069791
0,0,0,0,0,0,100,161,162,162,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.317402,0.3148006
0,0,0,0,0,0,100,161,162,162,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.182427,0.3071855
0,0,0,0,0,0,98,161,162,162,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.124607,0.3039234
0,0,0,0,0,0,98,161,162,162,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.091954,0.3020811
0,0,0,0,0,0,98,160,162,162,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.137118,0.3046292
0,1,0,0,0,1,93,162,162,112,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.95845,0.294549
0,0,0,0,0,0,112,162,162,162,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.335875,0.3158429
0,0,0,0,0,0,104,160,162,162,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.134215,0.3044654
0,0,0,0,0,0,99,161,162,162,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.247178,0.3108387
0,0,0,0,0,0,100,161,162,162,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.005893,0.2972257
0,0,0,0,0,0,94,160,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.021783,0.2981221
0,0,0,0,0,0,99,161,162,162,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.143982,0.3050165
0,1,0,0,0,1,103,161,162,159,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.010916,0.297509
0,0,0,0,0,0,102,161,162,162,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.139079,0.3047398
0,0,0,0,0,0,97,162,162,162,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.066695,0.300656
0,0,0,0,0,0,102,162,162,162,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.148236,0.3052565
0,1,0,0,0,1,92,161,162,148,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.88266,0.290273
0,0,0,0,0,0,96,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.977825,0.2956421
0,0,0,0,0,0,100,161,162,162,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.072672,0.3009932
0,0,0,0,0,0,97,161,162,162,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.163569,0.3061215
0,0,0,0,0,0,106,161,162,162,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.176331,0.3068416
0,0,0,0,0,0,102,160,162,162,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.891645,0.2907799
0,0,0,0,0,0,94,161,162,162,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.747567,0.2826512
0,0,0,0,0,0,99,161,162,162,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.813497,0.2863709
0,0,0,0,0,0,99,162,162,162,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.030993,0.2986418
0,0,0,0,0,0,95,162,162,162,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.877028,0.2899552
0,0,0,0,0,0,94,160,162,162,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.929839,0.2929347
0,0,0,0,0,0,93,161,162,162,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.974181,0.2954365
0,1,0,0,0,1,96,161,162,110,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.185594,0.3073642
0,0,0,0,0,0,102,162,162,162,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.103072,0.3027084
0,0,0,0,0,0,101,162,162,162,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.048844,0.2996489
0,0,0,0,0,0,100,161,162,162,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.122606,0.3038105
0,0,0,0,0,0,98,161,162,162,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.319906,0.3149419
0,0,0,0,0,0,99,161,162,162,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.107989,0.3029858
0,0,0,0,0,0,109,162,162,162,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.113462,0.3032946
0,0,0,0,0,0,99,161,162,162,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.308337,0.3142892
0,0,0,0,0,0,100,162,162,162,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.346543,0.3164448
0,0,0,0,0,0,100,162,162,162,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.216512,0.3091085
0,0,0,0,0,0,100,161,162,162,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.365733,0.3175274
0,0,0,0,0,0,102,161,162,162,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.30085,0.3138668
0,0,0,0,0,0,102,162,162,162,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.132758,0.3043832
0,0,0,0,0,0,100,161,162,162,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.233289,0.3100551
0,0,0,0,0,0,106,161,162,162,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.10074,0.3025768
0,0,0,0,0,0,105,162,162,162,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.275657,0.3124454
0,0,0,0,0,0,98,161,162,162,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.100422,0.3025589
0,0,0,0,0,0,100,162,162,162,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.08167,0.3015009
0,0,0,0,0,0,99,160,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.043265,0.2993341
0,0,0,0,0,0,99,161,162,162,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.015409,0.2977625
0,0,0,0,0,0,102,162,162,162,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.155472,0.3056647
0,0,0,0,0,0,101,160,162,162,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.072367,0.300976
0,0,0,0,0,0,97,161,162,162,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.998167,0.2967898
0,0,0,0,0,0,99,161,162,162,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.909907,0.2918102
0,0,0,0,0,0,96,161,162,162,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.137621,0.3046576
0,0,0,0,0,0,94,160,162,162,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.95413,0.2943052
0,0,0,0,0,0,96,161,162,162,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.924246,0.2926192
0,0,0,0,0,0,101,161,162,162,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.107631,0.3029656
0,0,0,0,0,0,95,160,162,162,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.001878,0.2969991
0,0,0,0,0,0,96,162,162,162,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,2.096513,0.3023383
0,0,0,0,0,0,99,162,162,162,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.944191,0.2937445
0,0,0,0,0,0,98,161,162,162,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.963287,0.2948219
0,0,0,0,0,0,95,160,162,162,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.864001,0.2892203
0,1,0,0,0,1,97,161,162,151,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.72468,0.2813599
0,0,0,0,0,0,98,162,162,162,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.820945,0.2867911
0,0,0,0,0,0,97,161,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.716967,0.2809248
0,1,0,0,0,1,98,162,162,151,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.908092,0.2917078
0,0,0,0,0,0,92,161,162,162,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.591309,0.2738353
0,1,0,0,0,1,91,160,162,159,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.684804,0.2791101
0,2,0,0,0,1,86,159,162,136,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.034143,0.2424006
0,0,0,0,0,0,90,160,162,162,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.670531,0.2783049
0,0,0,0,0,0,86,159,162,162,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.229641,0.2534304
0,3,0,0,0,1,92,161,162,116,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.542647,0.2710898
0,3,0,0,0,1,86,159,162,85,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.374555,0.2616062
0,0,0,0,0,0,87,159,162,162,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.079784,0.2449756
0,2,0,0,0,1,92,161,162,77,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.39006,0.262481
0,2,0,0,0,1,91,160,162,80,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.236492,0.2538169
0,5,0,0,0,2,86,158,162,51,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.259697,0.2551261
0,0,0,0,0,0,90,161,162,162,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.060104,0.2438653
0,3,0,0,0,1,82,159,162,74,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.026669,0.2419789
0,0,0,0,0,0,88,158,162,162,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.148987,0.24888
0,1,0,0,0,1,89,160,162,84,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.398011,0.2629296
0,2,0,0,0,1,86,158,162,108,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.251838,0.2546827
0,4,0,0,0,1,86,159,162,58,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.094454,0.2458033
0,0,0,0,0,0,87,161,162,162,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.206873,0.2521458
0,1,0,0,0,1,85,159,162,152,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.156329,0.2492942
0,4,0,0,0,1,89,160,162,86,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.325799,0.2588555
0,3,0,0,0,1,86,159,162,67,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.328092,0.2589849
0,2,0,0,0,1,91,160,162,111,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.297559,0.2572622
0,1,0,0,0,1,85,159,162,135,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.043804,0.2429456
0,2,0,0,0,1,92,160,162,102,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.290416,0.2568592
0,2,0,0,0,1,85,161,162,91,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.037218,0.2425741
0,2,0,0,0,1,94,159,162,142,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.425231,0.2644653
0,1,0,0,0,1,85,159,162,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.082355,0.2451206
0,5,0,0,0,1,80,158,162,56,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.9332667,0.2367093
0,2,0,0,0,1,78,158,162,123,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.7245034,0.2249311
0,5,0,0,0,1,84,161,162,61,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.9070006,0.2352274
0,6,0,0,0,1,84,159,162,90,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.8674028,0.2329933
0,3,0,0,0,1,86,160,162,124,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.9693526,0.2387452
0,6,0,0,0,1,81,159,162,95,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.5161112,0.2131738
0,10,0,0,0,2,80,161,162,57,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.6544253,0.2209773
0,2,0,0,0,1,85,158,162,82,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.6879536,0.222869
0,11,0,0,0,2,79,160,162,66,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.4508967,0.2094945
0,12,0,0,0,1,70,160,162,27,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,-0.1738823,0.1742451
1,15,0,0,1,2,64,158,149,42,0,0,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1829192,161,-0.2812952,0.1671444
1,12,0,0,1,2,78,160,150,51,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1829192,161,0.340002,0.2019863
0,5,0,0,0,1,74,158,162,78,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.0980281,0.189586
1,8,0,0,1,2,75,158,117,44,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1829192,161,0.2457275,0.1966994
0,7,0,0,0,1,96,160,162,48,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.8801647,0.2337133
0,4,0,0,0,1,94,157,162,89,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.8665679,0.2329462
1,10,0,0,1,1,72,160,151,59,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1829192,161,0.3912123,0.2048581
0,8,0,0,0,1,85,159,162,45,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.7245432,0.2249333
0,5,0,0,0,1,87,160,162,92,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.8705966,0.2331735
0,5,0,0,0,2,88,157,162,62,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.9106583,0.2354337
0,2,0,0,0,1,91,160,162,72,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.034117,0.2423991
0,2,0,0,0,1,79,159,162,79,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.044162,0.2429658
0,5,0,0,0,1,87,161,162,54,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.247107,0.2544158
0,1,0,0,0,1,88,159,162,87,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.178368,0.2505376
0,4,0,0,0,1,86,159,162,78,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.078909,0.2449262
0,2,0,0,0,1,88,161,162,60,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.261685,0.2552382
0,8,0,0,0,1,83,161,162,93,0,0,1,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.023568,0.2418039
0,0,0,0,0,0,91,161,162,162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.355683,0.2605415
0,4,0,0,0,1,80,160,162,54,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.743971,0.2260294
0,3,0,0,0,1,86,159,162,50,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.240918,0.2540666
0,2,0,0,0,1,90,162,162,126,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.236717,0.2538296
0,10,0,0,0,1,82,159,162,45,0,0,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.7527308,0.2265236
0,3,0,0,0,1,88,159,162,59,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.174631,0.2503267
0,5,0,0,0,2,97,160,162,100,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.196643,0.2515686
0,2,0,0,0,1,91,159,162,78,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.079651,0.2449681
0,1,0,0,0,1,90,160,162,138,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.398846,0.2629767
0,1,0,0,0,1,95,161,162,156,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.403789,0.2632556
0,0,0,0,0,0,90,159,162,162,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.654893,0.2774226
0,0,0,0,0,0,95,159,162,162,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.539718,0.2709246
0,1,0,0,0,1,86,157,162,161,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.06738,0.2442758
0,3,0,0,0,2,98,160,162,153,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.265713,0.2554655
0,1,0,0,0,1,87,160,162,100,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.131627,0.2479005
0,2,0,0,0,1,86,159,162,104,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.235697,0.253772
0,0,0,0,0,0,89,159,162,162,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.115221,0.2469749
0,0,0,0,0,0,89,159,162,162,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.195211,0.2514879
0,3,0,0,0,1,81,159,162,88,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.7730863,0.2276721
0,2,0,0,0,1,90,160,162,147,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.426371,0.2645296
0,0,0,0,0,0,90,160,162,162,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.373004,0.2615187
0,6,0,0,0,1,85,159,162,44,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.8105637,0.2297865
0,7,0,0,0,2,82,159,162,97,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,0.8682509,0.2330411
0,1,0,0,0,1,93,160,162,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.3126,0.2581108
0,5,0,0,0,1,84,159,162,74,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.046958,0.2431236
0,2,0,0,0,1,90,160,162,98,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.26248,0.2552831
0,4,0,0,0,1,98,160,162,77,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1840554,162,1.25869,0.2550693
